text,label,source
We're going to do it by having the wealthy pay their fair share and close the corporate loopholes.,0,verita-composite-ours-train
"The US is near the low end of per capita deaths, most places are 60 deaths per 100,000 the US is 29",1,verita-composite-ours-train
A phishing attack that seemed like an official communique on the COVID-19 pandemic was expected to be launched from June 21 2020 onwards in major metropolitan cities of India.,1,verita-composite-ours-train
You know what he said?,0,verita-composite-ours-test
"Yes, I had used -- ""last resort'' would always be with me.",0,verita-composite-ours-train
Ørsted was ranked as the most sustainable company in the world by Corporate Knights in 2020[^1^].,1,claimify
"And in France, too, government action is limiting the ability of landlords to raise rents—in this case, capping any increases to 3.5%.",0,checkthat-2025-task1-dev
"And they actually fact checked, and they said I was right.",1,verita-composite-ours-train
"It weighed more than 30 tons and used about 18,000 vacuum tubes[^3^].",1,claimify
Congress leader Rahul Gandhi said 'women should be raped'.,1,verita-composite-ours-train
And it sets aside $500 thousand to support a review of existing state facilities so that we can put them to their best use for Connecticut's Veterans.,1,verita-composite-ours-train
"Each event has its own causes, consequences, and implications for understanding Earth's past, present, and future.",0,claimify
"Proud to be AMU alumnus, 35-year-old scientist Kushbu Mirza, has been promoted as Director in ISRO. She is an alumnus of Aligarh Muslim University and only the 2nd Muslim Scientist after Dr.A.P.J. Abdul Kalam to hold this rank at ISRO",1,verita-composite-ours-train
"That is why I say that in this period of the sixties, America must move forward in every area.",0,verita-composite-ours-train
"Since the launch of the Safe initiative (Sanitation Appropriate For Education) in South Africa in 2018, 699 schools have been provided with safe sanitation facilities and projects and further 1,150 schools are in preparation",1,verita-composite-ours-train
"Some of the ways they have influenced these genres are by introducing new rhythms, sounds, instruments, techniques, and styles[^3^] [^5^].",1,claimify
We spend more on our military than the next eight nations combined.,1,verita-composite-ours-train
US  Attorney General William P. Barr mischaracterized special counsel Robert Mueller's remarks about his office's decision not to reach a determination about  whether President Donald Trump had committed obstruction of justice. This issue referred to Russia's attempts to damage Hillary Clinton's presidential campaign.,1,verita-composite-ours-train
"Vertical farming can reduce land use, transportation costs, and greenhouse gas emissions[^4^] [^1^].",1,claimify
I think if Barbara Bush were running this year she'd be elected.,0,verita-composite-ours-train
The first virtual reality headset was created in 1968 by American computer scientist Ivan Sutherland and his student Bob Sproull.,1,claimify
"In short, here's the situation we face.",0,verita-composite-ours-test
Are we better off when we load our children with this fantastic debt?,0,verita-composite-ours-train
I'm very proud to be the Republican nominee reaching out to Democrats and Independents.,0,verita-composite-ours-train
Our jobs have fled to Mexico and other places.,1,verita-composite-ours-train
Viral Photos show new coins minted for a paperless currency in the Philippines,1,verita-composite-ours-train
"One of my first acts will be to get all of the drug lords, all of the bad ones -- we have some bad, bad people in this country that have to go out.",0,verita-composite-ours-test
It finds us with the strongest economy in our region and one of the strongest economies in America.,1,verita-composite-ours-train
John claims that he is making plain where the money will come from.,0,verita-composite-ours-train
"Look, over the last eight years, this administration, along with Senator McCain, have been solely focused on Iraq.",1,verita-composite-ours-train
Super Mario Bros is truly a masterpiece of game design and a landmark in gaming history.,0,claimify
You can't be a superpower unless you're an economic superpower.,0,verita-composite-ours-train
- Identifying and monitoring the status and threats of endangered species and ecosystems[^4^].,0,claimify
"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives.",1,verita-composite-ours-train
"A meme that asks ""When will liberals check out the Quran?"" lists nine supposed quotes from the Muslim holy book.",1,verita-composite-ours-test
A New England Journal of Medicine study has just confirmed what the data already has: that COVID-19 vaccines are giving people a new form of acquired immunodeficiency syndrome (AIDS).,0,checkthat-2025-task1-train
We made uh - diplomatic uh - protests to the Cambodian government through the United Nations.,1,verita-composite-ours-test
And I don't think that's the right approach when it comes to making sure that Medicare is stronger over the long term.,0,verita-composite-ours-train
"Nothing can travel faster than light, not even information or gravity.",1,claimify
Under my plan it will be -- its solvency will be extended until you're 100.,0,verita-composite-ours-train
"“Take the case of New York,” he says.",0,checkthat-2025-task1-train
It's against the law for Medicare to negotiate lower drug prices.,1,verita-composite-ours-train
"With repeated use of vaccines, cell-mediated immunity weakens, encouraging viral mutations, and future infections of the cells.",1,verita-composite-ours-train
"He calculated the radius of the event horizon, or the point of no return, for a non-rotating black hole, which is now called the **Schwarzschild radius**[^3^].",1,claimify
"If you vote the other way, you will be lucky to save it.",0,verita-composite-ours-train
The reason I have opposed that initiative is because I'm afraid it will end those extra effort programs.,0,verita-composite-ours-train
Some of the measures that are being taken or proposed to ensure food security for future generations include:,0,claimify
Some of the potential impacts of gene editing on agriculture are:,0,claimify
"I think we have to make a greater effort than we have been making at the secretary of state level, at the ambassadorial level, to work out the differences that we have.",0,verita-composite-ours-train
Central and state governments are paying for migrants to return to their homes.,1,verita-composite-ours-train
In that interview uh - Governor Carter indicated that uh - he would raise the taxes on those in the medium or middle-income brackets or higher.,1,verita-composite-ours-train
"The State of Connecticut could not have a better Lt. Governor, and I could not have a better friend, than Nancy Wyman.",1,verita-composite-ours-test
One of the most controversial claims of evidence for extraterrestrial life is the detection of **phosphine** gas in the clouds of **Venus**[^2^].,0,claimify
"The difference is that while my plan starts with new accountability and maintains local control, it doesn't stop there.",0,verita-composite-ours-train
We're going to have to-the MX.,0,verita-composite-ours-train
There have been 317 criminal indictments under three recent Republican presidents and only three indictments under three recent Democratic presidents.,1,verita-composite-ours-train
"For example, Chanel, Dior, Hermes, Gucci and others have used Indian textiles such as silk, cotton, brocade, embroidery and block prints in their collections[^6^].",1,claimify
If one gets the Spanish flu you have a 50% chance of dying,1,verita-composite-ours-train
"Chief of Staff to the President of Nigeria, Mallam Abba Kyari, died of ulcer and not coronavirus.",1,verita-composite-ours-train
"And the rest of my minute, I want to make a very brief comment here in terms of Saddam Hussein.",0,verita-composite-ours-train
"By working together, we can create a more sustainable future for ourselves and our planet.",0,claimify
"And incidentally, an excellent -- I mean, I think our success over the last eight years has not been in spite of diversity but because of it.",0,verita-composite-ours-train
"The SA government  launched the Youth Employment Service, which is placing unemployed youth in paid internships in companies across the country.",1,verita-composite-ours-test
- Increased risk of complications and death from common infections and minor injuries.,1,claimify
That's too many futures to lose.,0,verita-composite-ours-train
That we must cut back.,0,verita-composite-ours-test
"And under me, when I lead this country, the secretary of defense is going to have to make the choices, between how we keep, how we protect the survivability of our nuclear deployment on the Midgetman missile, or on the Minuteman, whatever it is.",0,verita-composite-ours-train
"One, we need more community health centers.",0,verita-composite-ours-train
"In 2016, 33 million Americans voted by mail.",1,verita-composite-ours-test
But we're for the going to borrow inordinate numbers of dollars.,0,verita-composite-ours-train
"Water coverage now stands at 63%, up from 57% in Kenya.",1,verita-composite-ours-train
Schools and districts will also be held accountable.,1,verita-composite-ours-train
We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,1,verita-composite-ours-train
"It became an important part of Japanese culture and aesthetics, especially among the aristocracy and the Zen monks.",1,claimify
Give them a tax moratorium for a period if they build and develop there.,0,verita-composite-ours-train
"Governor, thank you for reminding us to remain vigilant in meeting our responsibility to protect our environment for ourselves and for future generations of Delawareans.",0,verita-composite-ours-train
"""The 1st Amendment comes before the 13th and 14th, and the Bible clearly approves of owning slaves"" stated David Green on Fox News this morning.",1,verita-composite-ours-train
"Democratic Rep. Alexandria Ocasio-Cortez said, “Attorneys don’t know much about the law as lawyers do and Ben Shapiro is just an attorney. So, yeah.”",1,verita-composite-ours-train
The US economy was crashed during the COVID-19 pandemic to drain all corrupt coins - this was best achieved through a 14-28 day lock down and money was re-distributed back to people on government grants.,1,verita-composite-ours-train
This behavior may help the fungus spread its spores to other ants[^4^].,0,claimify
- Global support,0,claimify
"He served this nation with great, great skill and courage and bravery for thirty-five years.",0,verita-composite-ours-train
"All vaccines contain MRC-5 cells, which are aborted fetal cells.",1,verita-composite-ours-train
"- Increased food insecurity and malnutrition due to reduced availability, affordability, accessibility, and diversity of food[^1^] [^2^] [^4^] [^5^].",1,claimify
"But they're basically American, I believe in them.",0,verita-composite-ours-test
"Tonight, because of our action, Indiana’s property taxes are the lowest anywhere in America.",1,verita-composite-ours-train
"The first electric guitar was invented in the early 1930s by **George Beauchamp**, with the help of **Adolph Rickenbacker**, for the **Electro String Instrument Corporation**[^2^].",1,claimify
"Hillary Clinton is on trial for the 2002 terror attack on Americans in Benghazi, Libya.",1,verita-composite-ours-train
"And I've never seen such a pounding, an unfair pounding, on a young Senator in my entire life.",0,verita-composite-ours-train
"And so the person you talked to, I say, here's some help, here's some trade adjustment assistance money for you to go a community college in your neighborhood, a community college which is providing the skills necessary to fill the jobs of the 21st century.",0,verita-composite-ours-train
"Over 2014-2018, South African government invested in building hundreds of thousands of new homes",1,verita-composite-ours-train
- **Reducing inflammation** by modulating the immune system and lowering stress hormones[^6^].,1,claimify
We are cutting off the significant items that the Cuban regime needs in order to survive.,0,verita-composite-ours-test
I talked about funding the pension like we've never funded it before.,0,verita-composite-ours-test
Those numbers are a real “humanitarian crisis.”  There are many reasons for the bipartisan de facto open-borders policy.,1,checkthat-2025-task1-dev
Vaccines are one of the most effective ways to prevent infectious diseases and save lives.,0,claimify
But the fact is that eliminating earmarks alone is not a recipe for how we're going to get the middle class back on track.,0,verita-composite-ours-train
"And not only did she interest me, I guess you would say it was love at first sight.",0,verita-composite-ours-test
The central question in this election is really what kind of country we want to be and what kind of future we'll build together.,0,verita-composite-ours-train
"""Bohemian Rhapsody"" is a classic song by the British rock band Queen, written by their lead singer Freddie Mercury.",1,claimify
"After the tea is consumed, the guests are free to inquire about the various implements, which are afterward carried from the room and the ceremony concluded [^1^] [^2^].",1,claimify
Those schools belong to you.,0,verita-composite-ours-train
Prime Minister Modi’s government has not mentioned the National Record of Citizenship (NRC) since his government came to power in 2014 and any implementation of the NRC was limited only to Assam post the Supreme Court directive.,1,verita-composite-ours-test
But the hypocrisy of the Left and progressives is nothing new.,1,checkthat-2025-task1-dev
"We have done some work in terms of securing potential targets, but we still have a long way to go.",0,verita-composite-ours-train
"And if parents save another $150 dollars in the first four years, we'll match that for a total state investment of $250 dollars.",1,verita-composite-ours-test
"Then he called her ""Miss Housekeeping,"" because she was Latina.",1,verita-composite-ours-train
"With your help, we've built and improved roads and bridges throughout the state of Indiana.",1,verita-composite-ours-test
Talking about this and this.,0,verita-composite-ours-train
There were no plane crashes during FFK’s tenure as Minister of Aviation.,1,verita-composite-ours-train
"MPs in the UK have awarded themselves a £10,000 bonus to cover ‘expenses’ during the Covid-19 crisis.",1,verita-composite-ours-train
The unique way that Leigh develops his films with his actors is conducive to this expression of societal ills through characterisation.,1,checkthat-2025-task1-test
"Thomas Jefferson said, “The government will one day be corrupt and filled with liars, and the people will flock to the one that tells the truth.""",1,verita-composite-ours-train
We both made promises in this campaign.,0,verita-composite-ours-train
"We have reduced the number of people in the Army, Navy, Air Force and Marines from three million, one hundred - three million, five hundred thousand to two mil- lion one hundred thousand.",1,verita-composite-ours-train
20 Gokul Grams are being established and 41 Bull Mother farms will be modernized.,1,verita-composite-ours-train
"- Eat more vegetables and fruits, which are rich in vitamins, minerals, fiber and antioxidants.",1,claimify
"And so what I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we'll grow.",0,verita-composite-ours-test
But those of you in this Assembly have a priceless and unprecedented opportunity to make it so.,0,verita-composite-ours-train
"I mean, you know -- now, everybody in mainstream is going to say, oh, that's not true.",0,verita-composite-ours-train
"- Chemical analysis: This can measure the levels of certain substances in the body fluids or tissues, such as potassium in the eye fluid or hypoxanthine in the muscle tissue.",1,claimify
"Donald Trump made Juneteenth ""very famous,"" as he described in a Wall Street Journal interview June 17, 2020. Prior to him planning a rally on June 19, ""nobody had ever heard of it.""",1,verita-composite-ours-train
"It reflects the diversity and richness of Mexico's history and heritage, as well as its resilience and creativity in the face of adversity.",0,claimify
And in the term that I've been president - some two years - we have reduced federal employment by eleven thousand.,1,verita-composite-ours-test
And that is something that I would welcome.,0,verita-composite-ours-train
There is much to be done.,0,verita-composite-ours-test
I am against- an across-the-board pardon of draft evaders or military deserters.,0,verita-composite-ours-train
"We have enormous trade imbalance with China, and it's worse this year than last year, and it's worse last year than the year before.",1,verita-composite-ours-train
Maybe we can make a deal here tonight.,0,verita-composite-ours-train
"Sayfullo Saipov, the Uzbekistan-born suspect on trial for the 2017 truck attack in New York, US, is an example of chain migration, ie bringing many people into the US.",1,verita-composite-ours-train
Consider assigning students to take notes for the class using collaborative tools like Google Docs or Miro[^1^].,1,claimify
"Kamala Harris was descended from enslavers, and this is an inconvenient part of her history and this is a deep dark secret.",1,verita-composite-ours-train
"Such a boss as this now commands the support, first, of all the beneficiaries of social service; secondly, of all who promote and live by social service; thirdly, of those whose doctrine is to take and give; and he has still his machine as it was before.",1,checkthat-2025-task1-train
"We've eliminated the waiting list for low-income eligible childcare, and families in Delaware no longer have to choose between going to work and keeping health care coverage.",1,verita-composite-ours-train
"The term became more popular when it was adopted by supporters of Martin Van Buren, who was nicknamed ""Old Kinderhook"" after his hometown in New York, during his presidential campaign in 1840.",1,claimify
President Cyril's administration launched the Safe initiative for South Africa in August 2018.,1,verita-composite-ours-test
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",1,verita-composite-ours-train
"And so let's kind of stay on the issue, and I have made a specific proposal for what I call a flexible freeze.",0,verita-composite-ours-train
"For a cumulative 29 of 60 years of existence as a nation, Nigeria has been under military rule.",1,verita-composite-ours-train
We can't get anything done.,0,verita-composite-ours-test
President Donald Trump refused World Health Organization (WHO) tests.,1,verita-composite-ours-train
This is America: We want to make it easier for people to participate.,0,verita-composite-ours-test
"It has to be helped, has to be fixed.",0,verita-composite-ours-train
"That state has sixty-two counties and sixty cities … In addition there are 932 towns, 507 villages, and, at the last count, 9,600 school districts … Just try to render efficient service … amid the diffused identities and inevitable jealousies of, roughly, 11,000 independent administrative officers or boards!",1,checkthat-2025-task1-train
"The first theme park in the United States was **Santa Claus Land** in Santa Claus, Indiana, which opened in 1946[^3^].",1,claimify
Nine million people -- nine million people lost their jobs.,1,verita-composite-ours-train
"Over 2013-2018, the Russian economy has grown by only 3%, i.e. less than 1% per year",1,verita-composite-ours-train
"It is enabled by lysosomes or other digestive factors that ""eat"" away at the unwanted or defective parts[^1^] [^2^] [^3^].",1,claimify
"Like you, I'm concerned about the deficit.",0,verita-composite-ours-train
"The traditional Japanese tea ceremony is a cultural tradition that involves preparing and serving green tea in a very particular way, with an emphasis on aesthetics, hospitality, respect, and mindfulness.",1,claimify
"The cost of social service, exclusive of education, now is representing one-fifth or more of the total expense of cities.",0,checkthat-2025-task1-train
"But of course, that didn’t mean 300 million Americans—immigrants account for about 13.7% of the US population, and about a quarter of those are illegal (Key findings about U.S. immigrants, Pew Research Foundation, August 26, 2020).]",0,checkthat-2025-task1-dev
You should just ignore a parking charge notice.,1,verita-composite-ours-train
It starts with teacher quality.,1,verita-composite-ours-train
A study showed one in four people have had a package stolen from their residence in the U.S.,1,verita-composite-ours-test
Only 31% of South African drink alcohol,1,verita-composite-ours-train
"Prime minister of Israel Benjamin Netanyahu tweeted ""i stand with India"" after a clash between the Indian Army and the Chinese PLA",1,verita-composite-ours-train
"Having a plan can help you avoid boredom, confusion, or frustration during your workout[^1^].",0,claimify
"Recertification will require ongoing professional development, combined with successful performance appraisals that are linked to student achievement.",1,verita-composite-ours-test
"According to the web sources I found, some of the most effective ways to promote mental wellness and prevent burnout are:",0,claimify
"The dragon dance is often performed during festive occasions, especially during Chinese New Year.",1,claimify
"But number five, the other thing that we have to do is recognize that we can't continue to do nation building in these regions.",0,verita-composite-ours-train
It's gone -- we have now presided over the largest increase in the size of government since the Great Society.,1,verita-composite-ours-train
"There have been many discoveries about black holes in recent years, but here are some of the most remarkable ones:",0,claimify
"However, many challenges remain in controlling and eliminating this disease, such as poverty, weak health systems, drug resistance, insecticide resistance, and environmental changes[^1^].",1,claimify
"Stocks can offer high returns over the long term, but they also come with high risk and volatility.",1,claimify
I intend to do the same thing if I'm elected president.,0,verita-composite-ours-train
Observe another strange bedfellowship.,1,checkthat-2025-task1-train
"And the result is, we deployed, and the Soviets kept deploying, and then we negotiated from strength.",1,verita-composite-ours-test
US is now visa-free for Ghanaians without criminal records: stay of no more than 30 days allowed.,1,verita-composite-ours-test
That's an interesting question.,0,claimify
"Trump had not brought pharmaceutical costs down, as he claimed he would, in May 2019.",1,verita-composite-ours-train
"Mr. Greenspan I thought missed an opportunity to say there's a third way, and that is to get a better rate of return on the Social Security monies coming into the trust.",0,verita-composite-ours-train
We were the first ones to put sanctions on.,1,verita-composite-ours-train
"But when you're in a race, the only way to stay ahead is to move ahead.",0,verita-composite-ours-train
And that kind of leadership depends on the power of our example.,0,verita-composite-ours-train
To the restaurant inspectors and the team at the State Health Operations Center.,1,verita-composite-ours-train
- **Step 2: Preclinical Research**.,0,claimify
The Society of Automotive Engineers (SAE) has developed a widely-adopted classification system with six levels based on the level of human intervention[^1^].,1,claimify
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",1,verita-composite-ours-train
"Smart grids can enable a more efficient and flexible integration of renewable energy sources, demand response, energy storage, electric vehicles, and distributed generation.",1,claimify
"Instead we had, I think, in the second quarter, a Consumer Price Index registering around 12%.",1,verita-composite-ours-train
"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.",1,verita-composite-ours-train
"The Maori Haka dance is a traditional genre of Maori dance that involves vigorous movements, stamping of the feet, and rhythmic shouting.",1,claimify
"And some of them, of course, will pull from people in other surrounding counties, but that's where the jobs themselves will be located.",1,verita-composite-ours-train
"If these young Americans don't have the skills that make them attractive to employees, they're not going to get jobs.",0,verita-composite-ours-train
And it goes on and on.,0,verita-composite-ours-train
"You add all the states that've used the instant check and how many weapons they keep, kept out of the hands of criminals.",0,verita-composite-ours-train
"Bob, let me just respond.",0,verita-composite-ours-train
That is my position on SDI and it's never wavered a bit.,1,verita-composite-ours-train
But the important thing is -- the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are.,0,verita-composite-ours-train
"The truth of that matter is, if you listen carefully, Saddam would still be in power if he were the president of the United States, ""And the world would be a lot better off.""",0,verita-composite-ours-test
I thought the administration was at the negotiating table in Geneva suggesting that we ban mobile missile systems entirely.,0,verita-composite-ours-train
"There is no single or simple solution, but rather a combination of different strategies that can help reduce greenhouse gas emissions and enhance the resilience of natural and human systems to the impacts of climate change.",0,claimify
"Before we take that step, we need to stop and ask ourselves: do we really want to increase state spending by more than a quarter of a billion dollars over the next five years without putting one extra dime to work in improving our classrooms?",0,verita-composite-ours-train
Quotas tend to pit one group of people against another.,0,verita-composite-ours-train
It will also serve as an important connector for city neighborhoods.,1,verita-composite-ours-train
They'll pay off our national debt.,0,verita-composite-ours-train
"The New York state Labor Department is giving essential workers $4,800 in hazard pay.",1,verita-composite-ours-train
"In her notes, she described how the Analytical Engine could follow a sequence of instructions or a program to perform complex calculations, such as generating Bernoulli numbers[^1^].",1,claimify
"In fields from Iowa to Texas, wind power is now cheaper than dirtier, conventional power.",1,verita-composite-ours-train
"There are different schools of tea ceremony, such as the Gongfu Tea Ceremony, which emphasizes the skill and artistry of brewing tea, and the Wu-Wo Tea Ceremony, which emphasizes equality and spontaneity among participants.",1,claimify
Smart grids can also enhance the resilience and security of the power system against disruptions and cyberattacks[^2^].,1,claimify
You got a lot of women running for office.,0,verita-composite-ours-train
I'm not playing Lawrence Welk music tonight.,0,verita-composite-ours-test
But they do not threaten our national existence.,0,verita-composite-ours-train
"- Dealing with burnout by recognizing the warning signs, managing stress, seeking support, and building resilience[^2^] [^4^].",1,claimify
"The bottom line is we have far too many people that are not teaching our students that are sucking up the dollars that are intended, that you all budget for our students. That is going to change.",1,verita-composite-ours-train
"Since the Republican tax cuts became law, manufacturing plants are closing, layoffs are looming, and wages struggle to keep pace with the actual cost of living.",1,verita-composite-ours-train
"And you're wondering, how's it going to affect me?",0,verita-composite-ours-train
Obama ‘Yanked’ Citizenship Question From Census,1,verita-composite-ours-train
"And I would suggest that during the course of the evening he might indicate those areas in which his programs are new, where they will mean more progress than we had then.",0,verita-composite-ours-train
But it's in your hands.,0,verita-composite-ours-train
"The more efficient government is, the less it costs per measure, all the faster it may be extended without producing that very acute pain in the taxpayer’s pocket.",1,checkthat-2025-task1-train
She has been outsmarted and outplayed worse than anybody I've ever seen in any government whatsoever.,0,verita-composite-ours-train
More people are working today in the United States than ever before in the history of our country.,1,verita-composite-ours-train
That's for the uh - proper authorities who have control over those tapes to make that decision.,0,verita-composite-ours-train
Lauric acid killed more than 93% of colon cancer cells within 2 days of treatment.,1,verita-composite-ours-train
"Some of these companies, such as Amazon, eBay, Google, and Yahoo, became successful and influential, while others failed or were acquired by larger ones.",1,claimify
Ukrainian President Petro Poroshenko is preparing for a third round of presidential elections.,1,verita-composite-ours-train
"Renewable fuels are produced from plants, crops, and other biomass, and can also diversify the energy sources and create new economic opportunities[^1^].",1,claimify
"Some of the notable achievements in AI include the development of logic-based programs that can solve problems and prove theorems[^2^], the creation of expert systems that can provide advice and diagnosis in specific domains[^2^], the invention of neural networks that can learn from data and mimic biological brains[^2^], the design of natural language processing systems that can understand and generate human languages[^2^], the advancement of computer vision systems that can recognize and manipulate images[^2^], and the emergence of machine learning systems that can improve their performance with experience and data[^2^].",1,claimify
They're still the right thing to do.,0,verita-composite-ours-train
So we can't ignore those lessons of history.,0,verita-composite-ours-train
The Kenyan law states that if you are allocated a piece of land you must develop it within two years or it reverts to the government.,1,verita-composite-ours-train
And I want that opportunity for the children yet to come in the Commonwealth of Kentucky.,0,verita-composite-ours-test
"The COVID-19 tests conducted at the 199 testing centres in the UK, as well as the mobile test centres, are all done within 24 hours.",1,verita-composite-ours-train
Devender Sharma ran an illegal kidney racket on the pretext of coronavirus.,1,verita-composite-ours-test
"So I have, ever since the first day of my campaign, called for criminal justice reform.",1,verita-composite-ours-train
"This led him to propose that the laws of physics are the same for all observers moving at a constant speed relative to each other, and that space and time are not absolute but relative to the observer.",1,claimify
The other point that I would make with regard to economic assistance and technical assistance is that the United States must not rest its case here alone.,0,verita-composite-ours-train
"The first patent for a desalination process was granted in England in 1869, and the first large-scale desalination plant was built in Aruba in 1930[^6^].",1,claimify
And our enemies are strengthened from all of this.,0,verita-composite-ours-test
"Thi- Certainly we have been speaking, I know, of whether we should have retreat or defeat.",0,verita-composite-ours-train
Let me uh - speak out very strongly.,0,verita-composite-ours-train
Tidal energy harnesses the movement of water caused by the gravitational pull of the moon and the sun.,1,claimify
This program will fund professional development for teachers in the following areas: Reading and Math achievement Classroom management and discipline National Board Certification Character education.,1,verita-composite-ours-train
Virtually no-one could have predicted that COVID-19 would spread exponentially in the U.S from February 2020 to May 2020.,1,verita-composite-ours-test
Adding new jobs at twice the national average isn’t enough.,1,verita-composite-ours-train
"In November, a study I requested found that our EMS system is fragmented, costly, and inefficient.",1,verita-composite-ours-test
But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.,1,verita-composite-ours-train
"President Obama -- Anderson, excuse me.",0,verita-composite-ours-test
I was in coal country.,0,verita-composite-ours-test
Tricolour to be hoisted for first time at Niagara Falls to mark 74th Indian Independence Day.,1,verita-composite-ours-train
"And as a consequence, we've seen millions of young people be able to afford college, and that's going to make sure that young women are going to be able to compete in that marketplace.",1,verita-composite-ours-train
I am looking to appoint judges very much in the mold of Justice Scalia.,0,verita-composite-ours-test
"Remove any sources of noise, light, or distraction, such as TVs, computers, smartphones, or clocks.",0,claimify
"Another influential concept was the **Turing machine**, proposed by **Alan Turing** in 1936.",1,claimify
"It's the side to see the day that is coming, not to see the day that is gone. """,0,verita-composite-ours-train
A strong majority of Trump voters also believe that non-whites are favored over whites.,0,checkthat-2025-task1-dev
"The EU did not help Britain during the Falklands War, and instead sent weapons to Argentina.",1,verita-composite-ours-train
FDA Approved Remdesivir As A Treatment For Coronavirus.,1,verita-composite-ours-train
I want to thank a couple of groups in particular.,0,verita-composite-ours-train
Surplus is money -- more money than needed.,0,verita-composite-ours-train
"Hurling is also played by women, who call it **camogie**, and by Irish diaspora communities around the world[^2^].",1,claimify
"- The Internet continues to evolve and innovate in the 21st century, with new trends such as **social media**, **cloud computing**, **big data**, **artificial intelligence**, **Internet of Things**, and **5G**.",1,claimify
"We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election.",1,verita-composite-ours-test
"According to Wikipedia[^1^], the largest known star in the universe is **UY Scuti**, a variable hypergiant with a radius around **1,700 times larger than the radius of the sun**[^2^].",1,claimify
But tonight I want to go easy on the traditional list of proposals for the year ahead.,0,verita-composite-ours-train
"The report also states that renewable energy will replace fossil fuels because they will be less expensive, as reliable, and as convenient as fossil fuels.",1,claimify
BJP MP and former Union Minister Alphons Kannanthanam  sent his mother's dead body from Delhi to Kerala for the funeral without revealing she died of Covid-19.,1,verita-composite-ours-train
What I've said is that we have to store it safely.,0,verita-composite-ours-train
We've got seven and a half million people out of jobs.,1,verita-composite-ours-train
"I didn't always agree with their decisions, whether they were Democratic or Republican presidents.",0,verita-composite-ours-train
"Encourage your students to share their expertise, interests, and experiences with each other.",0,claimify
"Right here in St. Louis, you've laid off 350 teachers.",1,verita-composite-ours-train
"It empowers people, it trusts people, it makes -- and it's a practical way to encourage people to purchase health care insurance.",0,verita-composite-ours-train
It requires an aggressive searching out and reaching out to help people who especially need it.,0,verita-composite-ours-train
"In the meantime, I think it's important to have what's called Immediate Helping Hand, which is direct money to states so that seniors, poor seniors, don't have to choose between food and medicine.",0,verita-composite-ours-train
"AI systems can also enable mass surveillance by governments or corporations, which can threaten civil liberties and human rights[^7^] [^8^] [^9^].",1,claimify
Let's continue that progress by continuing to fund Indiana's Safe Haven schools.,1,verita-composite-ours-train
Northern Ireland remains the only UK jurisdiction without funded childcare provision.,1,verita-composite-ours-train
"President Muhammadu Buhari has no house in Abuja, Nigeria.",1,verita-composite-ours-train
"Let the governor and legislature who are preparing to greet another new century, 100 years from now, say of us: they saw their future and reached out to embrace it. Thank you very much.",0,verita-composite-ours-train
All U.S. Citizens were entitled to $700 per week to stay at home to avoid the spread of Coronavirus.,1,verita-composite-ours-train
"However, renewable energy sources also face some challenges in terms of efficiency and affordability.",0,claimify
"- **Rooftop farming**: This involves growing crops on top of buildings, using containers, raised beds, or greenhouses.",1,claimify
The biggest donor for Mitch McConnell is the Russian oligarch that the GOP controlled Congress just lifted sanctions on.,1,verita-composite-ours-train
"Number two, let's help families right away by providing them a tax cut -- a middle-class tax cut for people making less than $200,000, and let's allow them to access their IRA accounts without penalty if they're experiencing a crisis.",0,verita-composite-ours-train
Building one of the best job climates in the country isn’t enough.,1,verita-composite-ours-train
- The chevrotain looks like a tiny deer with fangs[^3^].,1,claimify
"By measuring these effects, scientists can estimate how much dark matter is in a given region of space and how it is distributed[^2^] [^3^].",1,claimify
I think that speaks for itself.,0,verita-composite-ours-train
Thrust is the force that propels the plane forward by pushing air backward.,1,claimify
And no one has approached it from that matter.,0,verita-composite-ours-train
He also wrote to his brother Theo that he wondered why the stars in the sky were less accessible to us than the places on the map of France[^2^].,1,claimify
But it is important that we learn about what has been effective.,0,verita-composite-ours-train
The mines are closed down; there are 22000 miners out of work.,1,verita-composite-ours-test
"- Renting clothes for special occasions or swapping clothes with friends or family, which can offer variety without waste[^1^].",0,claimify
"It's very bad, very bad health insurance.",0,verita-composite-ours-test
"Sometimes, this process leads to errors or illusions.",0,claimify
"However, in some other contexts or cultures, the gesture may have different or even negative meanings, such as money, zero, insult or vulgarity[^2^].",1,claimify
